config	inst	time	count	best	spr	hv	gd	
NSGANE	I5	407295	88	0.0227	0.3930	0.3352	0.0003	
NSGANE	I5	405825	88	0.0260	0.3892	0.3356	0.0003	
NSGANE	I5	405455	88	0.0210	0.4448	0.3338	0.0004	
NSGANE	I5	404885	88	0.0235	0.4162	0.3344	0.0003	
NSGANE	I5	407587	88	0.0176	0.4172	0.3350	0.0003	
NSGANE	I5	406795	88	0.0235	0.4668	0.3337	0.0003	
NSGANE	I5	406049	88	0.0151	0.3530	0.3348	0.0004	
NSGANE	I5	407605	88	0.0268	0.4399	0.3351	0.0003	
NSGANE	I5	405541	88	0.0168	0.4203	0.3333	0.0004	
NSGANE	I5	405378	88	0.0168	0.4376	0.3344	0.0003	
NSGANE	I5	406527	88	0.0176	0.4625	0.3335	0.0003	
NSGANE	I5	404905	88	0.0168	0.4289	0.3329	0.0003	
NSGANE	I5	405868	88	0.0227	0.4738	0.3331	0.0003	
NSGANE	I5	406592	88	0.0201	0.4475	0.3320	0.0003	
NSGANE	I5	405617	88	0.0185	0.4456	0.3341	0.0003	
NSGANE	I5	404878	88	0.0168	0.4644	0.3328	0.0003	
NSGANE	I5	406782	88	0.0159	0.4252	0.3352	0.0003	
NSGA	I0	260784	75	0.0174	0.6259	0.4537	0.0068	
NSGA	I0	192872	67	0.0609	0.6865	0.4734	0.0108	
NSGA	I0	193045	80	0.0000	0.6533	0.4496	0.0068	
NSGA	I0	191555	78	0.0087	0.5899	0.4639	0.0059	
NSGA	I0	193213	76	0.1217	0.6041	0.4812	0.0044	
NSGA	I0	190540	76	0.0174	0.6626	0.4643	0.0065	
NSGA	I0	185911	67	0.0348	0.6293	0.4747	0.0056	
NSGA	I0	187290	75	0.0174	0.7276	0.4595	0.0092	
NSGA	I0	186670	80	0.0000	0.5906	0.4606	0.0055	
NSGA	I0	186438	79	0.0087	0.5487	0.4620	0.0052	
NSGA	I0	187111	70	0.0000	0.6070	0.4587	0.0060	
NSGA	I0	187044	70	0.0174	0.6563	0.4658	0.0057	
NSGA	I0	187732	76	0.0435	0.5854	0.4779	0.0050	
NSGA	I0	186563	73	0.0000	0.5982	0.4587	0.0067	
NSGA	I0	188540	72	0.0174	0.6487	0.4525	0.0065	
NSGA	I0	187031	80	0.0000	0.6963	0.4530	0.0079	
NSGA	I0	186336	80	0.0174	0.7145	0.4578	0.0076	
NSGA	I0	187254	71	0.0348	0.6322	0.4727	0.0068	
NSGA	I0	185683	75	0.0174	0.6105	0.4577	0.0060	
NSGA	I0	187545	71	0.0087	0.6226	0.4592	0.0058	
NSGA	I0	188136	66	0.0261	0.6870	0.4824	0.0064	
NSGA	I0	186314	79	0.0174	0.7172	0.4615	0.0069	
