config	inst	time	count	best	spr	hv	gd	invgd	eps	gspr	
nsga50k2x	PARM	918749	83	0.0143	0.6623	0.4779	0.0063	0.0040	925.2179	0.6461	
nsga50k2x	PARM	918481	82	0.0000	0.6494	0.4745	0.0066	0.0042	929.3300	0.5997	
nsga50k2x	PARM	917198	90	0.0143	0.7965	0.4708	0.0084	0.0046	1050.1982	0.7632	
nsga50k2x	PARM	918915	93	0.0357	0.6662	0.4737	0.0059	0.0042	1096.8761	0.5768	
nsga50k2x	PARM	916564	77	0.0214	0.7230	0.4808	0.0075	0.0044	563.7857	0.6921	
nsga50k2x	PARM	918731	76	0.0143	0.6197	0.4740	0.0067	0.0042	1299.4558	0.6394	
nsga50k2x	PARM	938810	74	0.0286	0.6804	0.4749	0.0081	0.0040	1316.9282	0.6740	
nsga50k2x	PARM	938343	81	0.0286	0.7849	0.4739	0.0097	0.0043	1216.3770	0.8374	
nsga50k2x	PARM	921240	89	0.0143	0.6036	0.4763	0.0056	0.0041	887.9416	0.6719	
nsga50k2x	PARM	918977	70	0.0357	0.6699	0.4910	0.0077	0.0036	631.5368	0.6231	
nsga50k2x	PARM	920030	71	0.0429	0.7165	0.4877	0.0085	0.0043	555.6636	0.7052	
nsga50k2x	PARM	918157	74	0.0071	0.6839	0.4815	0.0098	0.0041	530.3680	0.6732	
nsga50k2x	PARM	920793	79	0.0429	0.7707	0.4806	0.0070	0.0045	563.0140	0.7088	
nsga50k2x	PARM	915787	84	0.0214	0.6873	0.4698	0.0067	0.0044	1301.4990	0.6919	
nsga50k2x	PARM	917129	75	0.0143	0.7116	0.4716	0.0074	0.0046	1226.2689	0.6903	
nsga50k2x	PARM	917298	79	0.0143	0.7580	0.4706	0.0072	0.0051	1414.1717	0.8247	
nsga50k2x	PARM	919635	79	0.0286	0.6029	0.4820	0.0055	0.0036	1013.7392	0.6052	
nsga50k2x	PARM	918454	84	0.0143	0.6851	0.4670	0.0077	0.0051	1033.7591	0.6811	
nsga50k2x	PARM	916128	78	0.0143	0.7244	0.4677	0.0083	0.0043	1542.4900	0.6950	
nsga50k2x	PARM	922177	84	0.0214	0.6529	0.4739	0.0063	0.0043	1384.8321	0.6320	
nsga50k2x	PARM	916062	82	0.0071	0.6594	0.4703	0.0068	0.0043	1313.7208	0.6660	
nsga50k2x	PSOA	695721	126	0.0209	0.6264	0.3975	0.0043	0.0025	2191.7400	0.6173	
nsga50k2x	PSOA	679985	122	0.0042	0.6336	0.3912	0.0045	0.0025	2521.4580	0.6238	
nsga50k2x	PSOA	682482	122	0.0209	0.6381	0.3957	0.0042	0.0028	1792.1868	0.6403	
nsga50k2x	PSOA	682158	121	0.0209	0.5852	0.3978	0.0041	0.0025	2772.2716	0.5822	
nsga50k2x	PSOA	681514	114	0.0209	0.7238	0.3998	0.0050	0.0025	1492.5981	0.7430	
nsga50k2x	PSOA	683203	138	0.0084	0.7715	0.3944	0.0064	0.0028	1964.6672	0.7596	
nsga50k2x	PSOA	682287	122	0.0167	0.6593	0.4063	0.0040	0.0024	19.9000	0.7199	
nsga50k2x	PSOA	679474	132	0.0251	0.5895	0.3930	0.0041	0.0027	2675.6991	0.5176	
nsga50k2x	PSOA	679607	122	0.0209	0.6091	0.3968	0.0041	0.0024	2015.0396	0.5525	
nsga50k2x	PSOA	684393	107	0.0418	0.6770	0.4089	0.0045	0.0026	764.6056	0.6548	
nsga50k2x	PSOA	684038	118	0.0293	0.6220	0.4032	0.0050	0.0022	1298.7733	0.6294	
nsga50k2x	PSOA	681536	113	0.0377	0.6309	0.4009	0.0050	0.0025	2333.7183	0.6316	
nsga50k2x	PSOA	682207	134	0.0084	0.6440	0.3915	0.0041	0.0026	2372.0468	0.6307	
nsga50k2x	PSOA	680433	122	0.0167	0.6908	0.3931	0.0047	0.0028	2695.8471	0.6311	
nsga50k2x	PSOA	681419	125	0.0209	0.6939	0.4002	0.0056	0.0026	1795.1922	0.7080	
nsga50k2x	PSOA	675432	144	0.0209	0.6036	0.3979	0.0036	0.0023	2460.5957	0.5611	
nsga50k2x	PSOA	681695	126	0.0126	0.6217	0.3951	0.0047	0.0026	1861.4715	0.6532	
nsga50k2x	PSOA	683393	114	0.0084	0.6446	0.3881	0.0055	0.0029	2704.6010	0.6010	
nsga50k2x	PSOA	681621	123	0.0335	0.6515	0.4036	0.0039	0.0021	1766.2762	0.6141	
nsga50k2x	PSOA	683438	116	0.0209	0.5851	0.4006	0.0041	0.0023	1937.5196	0.5292	
nsga50k2x	PSOA	681625	126	0.0084	0.7039	0.3949	0.0049	0.0026	1684.6109	0.7252	
nsga50k2x	PSOA	680736	120	0.0084	0.6005	0.3989	0.0037	0.0029	1444.5575	0.6212	
nsga50k2x	PSOA	682954	111	0.0251	0.6269	0.3991	0.0044	0.0025	2060.2848	0.6320	
nsga50k2x	PSOA	680072	112	0.0042	0.6294	0.4030	0.0036	0.0024	939.2079	0.6092	
nsga50k2x	PSOA	683282	114	0.0628	0.6145	0.4095	0.0043	0.0024	1375.6166	0.5515	
nsga50k2x	PSOA	681479	126	0.0167	0.6264	0.3946	0.0064	0.0029	2420.6705	0.6203	
nsga50k2x	PSOA	680454	141	0.0084	0.6077	0.3928	0.0047	0.0027	2186.7159	0.5580	
nsga50k2x	PSOA	682723	122	0.0293	0.6448	0.4000	0.0039	0.0024	1525.7740	0.6312	
nsga50k2x	PSOA	682258	124	0.0084	0.5857	0.3954	0.0039	0.0030	2437.9226	0.6479	
nsga50k2x	PSOA	682878	124	0.0251	0.6009	0.3993	0.0041	0.0024	2093.4394	0.6029	
nsga50k2x	PSOA	681840	125	0.0042	0.7188	0.3950	0.0063	0.0028	2047.4406	0.7065	
nsga50k2x	PSOA	682532	142	0.0293	0.6348	0.4015	0.0033	0.0027	1021.4158	0.6360	
nsga50k2x	PSOA	681391	123	0.0042	0.6880	0.3880	0.0055	0.0029	2903.2507	0.6173	
nsga50k2x	PSOA	677320	140	0.0126	0.5710	0.3985	0.0037	0.0024	1585.9752	0.4893	
nsga50k2x	PSOA	682270	118	0.0167	0.5566	0.3941	0.0043	0.0027	2163.3869	0.5357	
nsga50k2x	PSOA	678521	131	0.0167	0.5844	0.3888	0.0046	0.0028	3366.0457	0.5650	
nsga50k2x	PSOA	680378	119	0.0042	0.6817	0.3930	0.0055	0.0028	2502.1191	0.6177	
nsga50k2x	PSOA	682503	137	0.0000	0.6887	0.3833	0.0057	0.0031	3080.2650	0.6667	
nsga50k2x	PSOA	684529	123	0.0251	0.6304	0.3999	0.0047	0.0024	1559.7393	0.6204	
nsga50k2x	PSOA	681850	129	0.0335	0.7160	0.4043	0.0041	0.0022	1636.5767	0.7138	
nsga50k2x	PSOA	676293	128	0.0335	0.5951	0.4017	0.0042	0.0024	1529.9694	0.4946	
nsga50k2x	PSOA	682094	104	0.0293	0.6157	0.4017	0.0054	0.0026	1469.3213	0.6509	
nsga50k2x	PSOA	680400	117	0.0293	0.6863	0.4043	0.0052	0.0020	1988.7437	0.7092	
nsga50k2x	PSOA	681852	132	0.0293	0.6469	0.3970	0.0048	0.0024	1846.0271	0.5914	
nsga50k2x	PSOA	682520	130	0.0251	0.5949	0.3987	0.0035	0.0023	2180.6566	0.6217	
nsga50k2x	PSOA	682554	122	0.0209	0.6298	0.3971	0.0045	0.0026	2155.9389	0.6044	
nsga50k2x	PSOA	680841	122	0.0209	0.6567	0.3932	0.0066	0.0025	2841.1034	0.6595	
nsga50k2x	PSOA	678184	128	0.0293	0.7087	0.4049	0.0044	0.0023	1362.6094	0.7123	
nsga50k2x	PSOA	740877	135	0.0167	0.6323	0.3997	0.0036	0.0024	1901.7174	0.6421	
nsga50k2x	PSOA	741332	130	0.0126	0.6660	0.3985	0.0041	0.0026	491.5020	0.6141	
nsga50k2x	WAMS	509335	119	0.0396	0.4656	0.5114	0.0015	0.0011	451.3623	0.4518	
nsga50k2x	WAMS	504294	120	0.0264	0.4899	0.5071	0.0020	0.0011	454.3945	0.4509	
nsga50k2x	WAMS	492446	120	0.0297	0.4499	0.5085	0.0016	0.0013	261.6816	0.4718	
nsga50k2x	WAMS	491113	120	0.0165	0.4856	0.5030	0.0021	0.0013	558.9467	0.4334	
nsga50k2x	WAMS	493327	120	0.0198	0.4720	0.5064	0.0018	0.0014	436.1719	0.4971	
nsga50k2x	WAMS	487866	120	0.0165	0.4962	0.5052	0.0028	0.0012	323.5579	0.3721	
nsga50k2x	WAMS	488729	120	0.0297	0.5122	0.5067	0.0021	0.0011	584.9839	0.4295	
nsga50k2x	WAMS	486744	120	0.0264	0.4584	0.5062	0.0019	0.0012	289.3531	0.4425	
nsga50k2x	WAMS	489988	120	0.0231	0.4813	0.5097	0.0017	0.0011	285.3012	0.4779	
nsga50k2x	WAMS	488531	120	0.0264	0.4589	0.5018	0.0027	0.0014	298.0347	0.4559	
nsga50k2x	WAMS	489001	120	0.0165	0.5056	0.5020	0.0025	0.0014	526.7170	0.4746	
nsga50k2x	WAMS	491313	120	0.0429	0.5247	0.5106	0.0018	0.0013	5.2000	0.5488	
nsga50k2x	WAMS	488611	120	0.0132	0.4548	0.5049	0.0023	0.0011	239.6506	0.3930	
nsga50k2x	WAMS	490603	120	0.0132	0.5095	0.5019	0.0024	0.0015	400.4114	0.5116	
nsga50k2x	WAMS	489953	120	0.0066	0.5462	0.5025	0.0024	0.0013	443.8825	0.4842	
nsga50k2x	WAMS	488555	120	0.0264	0.4163	0.5075	0.0023	0.0011	534.2671	0.3797	
nsga50k2x	WAMS	490301	120	0.0198	0.5117	0.5038	0.0022	0.0014	514.6856	0.4946	
nsga50k2x	WAMS	488831	120	0.0033	0.4714	0.4985	0.0022	0.0013	687.0701	0.4815	
nsga50k2x	WAMS	490205	120	0.0198	0.4819	0.5055	0.0025	0.0012	42.6693	0.4257	
nsga50k2x	WAMS	489675	120	0.0132	0.5109	0.5006	0.0025	0.0014	729.4726	0.4957	
nsga50k2x	WAMS	488879	120	0.0132	0.4849	0.5011	0.0025	0.0013	668.7374	0.3827	
nsga50k2x	WAMS	498405	120	0.0132	0.4925	0.4996	0.0028	0.0014	325.0749	0.3906	
nsga50k2x	WAMS	501534	116	0.0033	0.5380	0.5004	0.0026	0.0016	550.3666	0.4666	
nsga50k2x	WAMS	502051	120	0.0198	0.4779	0.5046	0.0023	0.0015	266.5636	0.4974	
nsga50k2x	WAMS	499124	120	0.0231	0.5031	0.5070	0.0022	0.0012	536.4922	0.3999	
nsga50k2x	WAMS	500558	120	0.0132	0.4339	0.5071	0.0022	0.0011	260.7187	0.3647	
nsga50k2x	WAMS	500691	120	0.0165	0.5139	0.5038	0.0021	0.0012	556.4518	0.4718	
nsga50k2x	WAMS	502245	120	0.0231	0.4679	0.4977	0.0030	0.0016	881.7710	0.4102	
nsga50k2x	WAMS	501063	120	0.0165	0.4895	0.5046	0.0019	0.0012	486.3403	0.4038	
nsga50k2x	WAMS	501753	120	0.0198	0.4513	0.5048	0.0019	0.0013	255.5605	0.4355	
nsga50k2x	WAMS	502015	120	0.0132	0.4750	0.5034	0.0025	0.0013	274.4496	0.4050	
nsga50k2x	WAMS	499417	120	0.0363	0.4708	0.5103	0.0018	0.0011	283.5741	0.4152	
nsga50k2x	WAMS	502478	120	0.0429	0.5210	0.5040	0.0024	0.0013	328.7396	0.4005	
nsga50k2x	WAMS	500471	120	0.0297	0.4832	0.5058	0.0021	0.0013	150.3295	0.4737	
nsga50k2x	WAMS	500476	120	0.0198	0.5259	0.5040	0.0025	0.0014	665.8754	0.5067	
nsga50k2x	WAMS	502527	120	0.0198	0.4904	0.5005	0.0027	0.0016	720.4431	0.4159	
nsga50k2x	WAMS	501320	120	0.0132	0.5071	0.5033	0.0020	0.0012	564.5750	0.4514	
nsga50k2x	WAMS	501994	120	0.0132	0.5023	0.5045	0.0024	0.0013	555.6494	0.4050	
nsga50k2x	WAMS	501658	119	0.0132	0.5020	0.5042	0.0019	0.0014	688.2631	0.5308	
nsga50k2x	WAMS	501603	120	0.0132	0.5011	0.5031	0.0021	0.0012	245.1835	0.4553	
nsga50k2x	WAMS	500836	120	0.0132	0.5215	0.5028	0.0024	0.0013	562.5017	0.4911	
nsga50k2x	WAMS	500672	120	0.0363	0.4792	0.5070	0.0022	0.0011	96.3975	0.3552	
nsga50k2x	WAMS	501975	120	0.0099	0.4472	0.5039	0.0022	0.0013	77.8804	0.4303	
nsga50k2x	WAMS	501511	120	0.0231	0.4767	0.5037	0.0022	0.0012	635.4629	0.3802	
nsga50k2x	WAMS	501750	119	0.0462	0.5052	0.5070	0.0020	0.0012	603.6146	0.4751	
nsga50k2x	WAMS	502706	120	0.0099	0.5361	0.4994	0.0027	0.0016	338.7670	0.4502	
nsga50k2x	WAMS	502638	120	0.0099	0.4587	0.5012	0.0022	0.0015	590.4835	0.4528	
nsga50k2x	WAMS	500828	120	0.0198	0.4957	0.5066	0.0023	0.0012	399.5219	0.4198	
nsga50k2x	WAMS	499723	120	0.0198	0.4921	0.5040	0.0019	0.0012	599.8864	0.3322	
nsga50k2x	WAMS	502299	120	0.0066	0.5460	0.5021	0.0024	0.0013	414.9354	0.4407	
nsga50k2x	WMET	217818	88	0.0098	0.5102	0.5089	0.0028	0.0020	374.1606	0.5278	
nsga50k2x	WMET	216600	88	0.0262	0.4841	0.5181	0.0019	0.0030	77.3850	0.5897	
nsga50k2x	WMET	217009	88	0.0033	0.5035	0.5126	0.0024	0.0023	245.2579	0.5785	
nsga50k2x	WMET	216363	88	0.0098	0.4709	0.5145	0.0031	0.0015	522.9063	0.4852	
nsga50k2x	WMET	216199	88	0.0230	0.4727	0.5174	0.0018	0.0015	367.4702	0.5336	
nsga50k2x	WMET	217490	88	0.0230	0.4298	0.5160	0.0025	0.0011	289.8194	0.3628	
nsga50k2x	WMET	216486	88	0.0098	0.5167	0.5129	0.0030	0.0019	168.8344	0.5367	
nsga50k2x	WMET	217093	88	0.0361	0.4924	0.5161	0.0022	0.0017	304.3062	0.5400	
nsga50k2x	WMET	217114	88	0.0131	0.4851	0.5113	0.0029	0.0018	397.3406	0.5194	
nsga50k2x	WMET	215330	88	0.0230	0.4969	0.5146	0.0029	0.0012	317.7277	0.4182	
nsga50k2x	WMET	216236	88	0.0328	0.4435	0.5162	0.0022	0.0011	295.8009	0.4431	
nsga50k2x	WMET	217564	88	0.0426	0.5079	0.5125	0.0030	0.0019	255.1304	0.5301	
nsga50k2x	WMET	215848	88	0.0131	0.4659	0.5131	0.0026	0.0022	435.6783	0.5403	
nsga50k2x	WMET	217587	88	0.0295	0.4686	0.5126	0.0028	0.0014	231.5268	0.5086	
nsga50k2x	WMET	217806	88	0.0426	0.5317	0.5200	0.0020	0.0014	21.2245	0.5704	
nsga50k2x	WMET	217145	88	0.0197	0.5041	0.5160	0.0020	0.0026	421.4158	0.5618	
nsga50k2x	WMET	216683	88	0.0131	0.5259	0.5114	0.0036	0.0014	222.5652	0.4751	
nsga50k2x	WMET	216733	88	0.0131	0.4466	0.5157	0.0022	0.0011	271.1527	0.4094	
nsga50k2x	WMET	216620	88	0.0262	0.4558	0.5189	0.0017	0.0013	233.8829	0.4926	
nsga50k2x	WMET	217610	88	0.0295	0.5122	0.5170	0.0020	0.0014	134.1259	0.5359	
nsga50k2x	WMET	217416	88	0.0164	0.4739	0.5145	0.0023	0.0016	258.1908	0.4916	
nsga50k2x	WMET	217757	88	0.0197	0.4495	0.5123	0.0026	0.0022	325.4784	0.4930	
nsga50k2x	WMET	215926	88	0.0262	0.5463	0.5151	0.0029	0.0013	369.7904	0.5080	
nsga50k2x	WMET	216016	88	0.0197	0.4528	0.5161	0.0020	0.0011	352.7552	0.4001	
nsga50k2x	WMET	217369	88	0.0066	0.4935	0.5128	0.0022	0.0023	335.3148	0.5703	
nsga50k2x	WMET	217304	88	0.0262	0.4569	0.5175	0.0021	0.0014	225.4561	0.5002	
nsga50k2x	WMET	216149	88	0.0033	0.5141	0.5121	0.0028	0.0013	463.5572	0.4329	
nsga50k2x	WMET	216840	88	0.0164	0.4331	0.5117	0.0030	0.0013	326.8804	0.4280	
nsga50k2x	WMET	216241	88	0.0361	0.4177	0.5184	0.0021	0.0023	289.8920	0.5050	
nsga50k2x	WMET	217502	87	0.0262	0.4579	0.5182	0.0022	0.0020	142.3597	0.4899	
nsga50k2x	WMET	217403	88	0.0131	0.4768	0.5096	0.0029	0.0018	273.4592	0.4712	
nsga50k2x	WMET	215900	88	0.0197	0.5068	0.5139	0.0023	0.0014	239.2831	0.4476	
nsga50k2x	WMET	216904	88	0.0295	0.4564	0.5188	0.0021	0.0010	254.6884	0.4008	
nsga50k2x	WMET	216524	88	0.0361	0.5133	0.5156	0.0022	0.0025	408.1833	0.5563	
nsga50k2x	WMET	216157	88	0.0230	0.4926	0.5100	0.0027	0.0016	385.9849	0.5058	
nsga50k2x	WMET	216932	88	0.0328	0.4503	0.5171	0.0022	0.0011	2.5000	0.4161	
nsga50k2x	WMET	216916	88	0.0164	0.4911	0.5145	0.0024	0.0013	202.1571	0.5102	
nsga50k2x	WMET	216082	88	0.0066	0.4342	0.5155	0.0022	0.0011	157.6955	0.4323	
nsga50k2x	WMET	217225	88	0.0197	0.5037	0.5143	0.0024	0.0021	362.2578	0.5307	
nsga50k2x	WMET	217553	88	0.0262	0.4415	0.5162	0.0022	0.0017	53.6158	0.4826	
nsga50k2x	WMET	216954	88	0.0066	0.4616	0.5131	0.0031	0.0012	347.2681	0.4260	
nsga50k2x	WMET	216396	88	0.0066	0.4495	0.5125	0.0025	0.0012	338.0207	0.4076	
nsga50k2x	WMET	215635	88	0.0459	0.4017	0.5189	0.0023	0.0009	235.7778	0.3336	
nsga50k2x	WMET	217205	88	0.0098	0.3779	0.5111	0.0029	0.0013	195.6879	0.3708	
nsga50k2x	WMET	216581	88	0.0197	0.5229	0.5158	0.0023	0.0014	3.2000	0.5274	
nsga50k2x	WMET	217226	88	0.0131	0.5173	0.5134	0.0023	0.0025	302.9353	0.5907	
nsga50k2x	WMET	217696	88	0.0066	0.5093	0.5061	0.0035	0.0017	345.3181	0.4755	
nsga50k2x	WMET	216789	88	0.0230	0.4616	0.5184	0.0025	0.0013	222.3519	0.4723	
nsga50k2x	WMET	216213	87	0.0033	0.4276	0.5118	0.0024	0.0017	326.9944	0.4540	
nsga50k2x	WMET	217557	88	0.0066	0.5341	0.5083	0.0030	0.0015	181.6594	0.4950	
nsga100k2x	ACAD	899339	80	0.0376	0.5262	0.5114	0.0036	0.0022	323.8421	0.4353	
nsga100k2x	ACAD	864593	80	0.0188	0.4315	0.5116	0.0034	0.0020	251.5304	0.4135	
nsga100k2x	ACAD	864810	79	0.0235	0.5184	0.5119	0.0035	0.0030	349.1862	0.6149	
nsga100k2x	ACAD	863654	80	0.0235	0.5260	0.5151	0.0087	0.0020	111.8000	0.4505	
nsga100k2x	ACAD	863024	78	0.0141	0.6351	0.5105	0.0059	0.0022	226.4673	0.5751	
nsga100k2x	ACAD	862415	80	0.0188	0.5659	0.5123	0.0054	0.0024	295.2127	0.5503	
nsga100k2x	ACAD	858066	80	0.0329	0.4754	0.5136	0.0033	0.0019	4.6000	0.4891	
nsga100k2x	ACAD	858312	80	0.0188	0.7627	0.5100	0.0109	0.0020	168.1474	0.7526	
nsga100k2x	ACAD	858982	80	0.0282	0.5383	0.5121	0.0038	0.0022	291.6477	0.4929	
nsga100k2x	ACAD	860444	80	0.0563	0.5245	0.5171	0.0037	0.0018	66.8130	0.4819	
nsga100k2x	ACAD	860857	80	0.0141	0.4349	0.5063	0.0046	0.0023	252.0270	0.4243	
nsga100k2x	ACAD	857664	78	0.0047	0.4950	0.5065	0.0044	0.0022	270.3483	0.4936	
nsga100k2x	ACAD	858444	78	0.0188	0.6079	0.5075	0.0036	0.0024	527.1714	0.5254	
nsga100k2x	ACAD	856342	80	0.0282	0.4564	0.5132	0.0033	0.0019	95.7786	0.4519	
nsga100k2x	ACAD	857515	79	0.0282	0.4981	0.5116	0.0034	0.0020	113.1058	0.5199	
nsga100k2x	ACAD	858449	76	0.0188	0.4669	0.5129	0.0045	0.0021	228.0115	0.4947	
nsga100k2x	ACAD	862481	80	0.0047	0.4813	0.5065	0.0040	0.0027	254.3128	0.5200	
nsga100k2x	ACAD	857589	80	0.0094	0.5035	0.5038	0.0045	0.0025	589.7625	0.5448	
nsga100k2x	ACAD	857566	78	0.0141	0.6215	0.5103	0.0056	0.0019	290.1369	0.6290	
nsga100k2x	ACAD	858706	80	0.0047	0.4306	0.5022	0.0044	0.0026	448.1650	0.4983	
nsga100k2x	ACAD	857986	80	0.0282	0.5303	0.5103	0.0038	0.0019	283.7161	0.4170	
nsga100k2x	ACAD	864208	79	0.0094	0.5247	0.5108	0.0033	0.0032	24.6359	0.5929	
nsga100k2x	ACAD	857768	80	0.0376	0.5209	0.5157	0.0044	0.0018	15.6380	0.4760	
nsga100k2x	ACAD	865072	80	0.0094	0.6418	0.5037	0.0087	0.0021	251.6650	0.5826	
nsga100k2x	ACAD	860940	79	0.0423	0.4710	0.5145	0.0033	0.0018	197.5865	0.4688	
nsga100k2x	ACAD	859079	80	0.0141	0.5591	0.5095	0.0035	0.0021	291.8607	0.5412	
nsga100k2x	ACAD	860139	80	0.0282	0.6434	0.5095	0.0054	0.0021	428.9253	0.5709	
nsga100k2x	ACAD	859538	80	0.0235	0.4978	0.5092	0.0036	0.0021	283.3754	0.4895	
nsga100k2x	ACAD	861134	80	0.0047	0.4301	0.5050	0.0041	0.0025	257.8568	0.4846	
nsga100k2x	ACAD	858533	80	0.0141	0.4960	0.5084	0.0041	0.0022	207.0690	0.4837	
nsga100k2x	ACAD	863534	80	0.0141	0.5457	0.5042	0.0061	0.0023	96.2638	0.5078	
nsga100k2x	ACAD	861919	80	0.0188	0.6198	0.5108	0.0043	0.0025	399.2326	0.6328	
nsga100k2x	ACAD	863952	80	0.0094	0.4863	0.5116	0.0036	0.0020	116.9836	0.5145	
nsga100k2x	ACAD	863633	79	0.0282	0.5472	0.5141	0.0033	0.0029	55.7738	0.5701	
nsga100k2x	ACAD	860441	80	0.0094	0.5129	0.5065	0.0041	0.0022	91.0056	0.5079	
nsga100k2x	ACAD	862077	80	0.0235	0.5021	0.5087	0.0044	0.0025	238.1953	0.5615	
nsga100k2x	ACAD	856434	80	0.0657	0.5035	0.5213	0.0028	0.0016	28.2437	0.4091	
nsga100k2x	ACAD	862562	80	0.0094	0.4634	0.5047	0.0042	0.0023	136.1727	0.4330	
nsga100k2x	ACAD	861494	80	0.0282	0.5568	0.5142	0.0048	0.0023	113.3416	0.4931	
nsga100k2x	ACAD	856395	80	0.0282	0.4730	0.5049	0.0038	0.0022	497.3654	0.5065	
nsga100k2x	ACAD	861047	80	0.0094	0.5078	0.5066	0.0040	0.0021	318.0999	0.5193	
nsga100k2x	ACAD	857312	80	0.0376	0.5593	0.5153	0.0032	0.0020	116.2654	0.5587	
nsga100k2x	ACAD	855269	80	0.0141	0.4444	0.5120	0.0034	0.0022	125.6984	0.4658	
nsga100k2x	ACAD	863092	80	0.0094	0.4711	0.5107	0.0037	0.0021	153.1654	0.4504	
nsga100k2x	ACAD	863480	80	0.0094	0.4472	0.5074	0.0043	0.0021	246.9962	0.4415	
nsga100k2x	ACAD	857952	80	0.0047	0.4601	0.5038	0.0041	0.0026	474.9672	0.4700	
nsga100k2x	ACAD	860944	80	0.0188	0.5219	0.5102	0.0047	0.0023	181.1461	0.4970	
nsga100k2x	ACAD	861997	80	0.0141	0.5414	0.5123	0.0035	0.0022	165.6073	0.5343	
nsga100k2x	ACAD	862654	80	0.0047	0.4609	0.5045	0.0036	0.0024	313.2809	0.4561	
nsga100k2x	ACAD	858413	80	0.0141	0.5193	0.5078	0.0046	0.0024	160.1139	0.4787	
nsga100k2x	OMET	4902982	132	0.0330	0.6349	0.5182	0.0026	0.0023	1343.9501	0.7031	
nsga100k2x	OMET	4846036	138	0.0236	0.6804	0.5189	0.0025	0.0022	1472.0145	0.7327	
nsga100k2x	OMET	4835819	120	0.0377	0.6954	0.5189	0.0032	0.0029	1479.8325	0.7406	
nsga100k2x	OMET	4866105	126	0.0142	0.6392	0.5113	0.0028	0.0023	402.2776	0.6786	
nsga100k2x	OMET	4831404	126	0.0236	0.6042	0.5197	0.0023	0.0016	874.3038	0.6152	
nsga100k2x	OMET	4852836	134	0.0142	0.6454	0.5169	0.0023	0.0020	1176.9584	0.6571	
nsga100k2x	OMET	4837395	143	0.0047	0.4979	0.5117	0.0025	0.0019	729.0838	0.5317	
nsga100k2x	OMET	4836683	136	0.0236	0.6367	0.5136	0.0025	0.0022	990.1229	0.6764	
nsga100k2x	OMET	4721571	121	0.0283	0.6285	0.5156	0.0027	0.0019	1803.6847	0.6667	
nsga100k2x	OMET	3613793	148	0.0094	0.6657	0.5173	0.0024	0.0020	809.4665	0.7311	
nsga100k2x	OMET	3136779	133	0.0142	0.6904	0.5118	0.0031	0.0025	1428.1516	0.7571	
nsga100k2x	OMET	3133266	123	0.0142	0.6101	0.5191	0.0024	0.0027	580.7592	0.7073	
nsga100k2x	OMET	3131513	127	0.0094	0.6388	0.5160	0.0025	0.0023	790.7178	0.6672	
nsga100k2x	OMET	3134082	116	0.0283	0.5980	0.5185	0.0025	0.0020	1308.8918	0.5987	
nsga100k2x	OMET	3114826	146	0.0519	0.6407	0.5141	0.0024	0.0018	1564.6317	0.6077	
nsga100k2x	OMET	3131242	141	0.0094	0.6434	0.5139	0.0025	0.0022	1133.6674	0.6848	
nsga100k2x	OMET	3131037	120	0.0330	0.6718	0.5154	0.0026	0.0021	1186.2061	0.6981	
nsga100k2x	OMET	3120209	147	0.0283	0.6417	0.5184	0.0022	0.0018	145.0017	0.6811	
nsga100k2x	OMET	3137351	154	0.0094	0.6681	0.5090	0.0027	0.0022	1722.9425	0.6972	
nsga100k2x	OMET	3165277	136	0.0047	0.6338	0.5112	0.0027	0.0020	1240.7619	0.7168	
nsga100k2x	OMET	3127146	142	0.0000	0.6064	0.5144	0.0024	0.0020	1188.6919	0.6544	
nsga100k2x	OMET	3130090	136	0.0142	0.6267	0.5112	0.0028	0.0024	1091.9532	0.6970	
nsga100k2x	OMET	2459380	129	0.0236	0.6283	0.5132	0.0027	0.0026	1412.0109	0.6943	
nsga100k2x	OMET	2398510	128	0.0047	0.6118	0.5118	0.0028	0.0023	1472.7814	0.6646	
nsga100k2x	OMET	2448212	118	0.0330	0.6655	0.5213	0.0024	0.0033	932.5806	0.7033	
nsga100k2x	OMET	2399343	120	0.0283	0.6128	0.5170	0.0024	0.0027	1387.3716	0.6558	
nsga100k2x	OMET	2405500	129	0.0142	0.6213	0.5091	0.0029	0.0031	963.2199	0.7347	
nsga100k2x	OMET	2405444	130	0.0330	0.6104	0.5201	0.0024	0.0028	851.6268	0.6671	
nsga100k2x	OMET	2401430	119	0.0283	0.6117	0.5188	0.0024	0.0018	1018.2296	0.6420	
nsga100k2x	OMET	2403358	123	0.0566	0.6417	0.5225	0.0020	0.0025	1143.3704	0.7091	
nsga100k2x	OMET	2409036	127	0.0094	0.6500	0.5176	0.0025	0.0033	1009.7493	0.7230	
nsga100k2x	OMET	2400636	148	0.0189	0.6112	0.5181	0.0022	0.0017	327.0592	0.6295	
nsga100k2x	OMET	2393339	129	0.0094	0.5605	0.5115	0.0027	0.0021	1628.6068	0.5944	
nsga100k2x	OMET	2393880	140	0.0094	0.5822	0.5116	0.0027	0.0020	418.5157	0.6330	
nsga100k2x	OMET	2395138	141	0.0189	0.6342	0.5165	0.0023	0.0021	859.2993	0.6232	
nsga100k2x	OMET	2404458	142	0.0377	0.6600	0.5201	0.0023	0.0019	1167.2683	0.5789	
nsga100k2x	OMET	2391880	146	0.0142	0.5741	0.5136	0.0026	0.0019	1503.0885	0.5704	
