inst	noh	mks	cst
I4	26.7102	260.8	140712.607
I4	60.5495	227	144269.4739
I4	62.6433	224.9	144491.7641
I4	57.3796	230.2	143800.52
I4	49.0112	238.5	143087.8243
I4	74.2525	213.3	145779.5079
I4	39.9549	247.6	141953.701
I4	73.5124	214	145697.2265
I4	72.511	215	145639.4788
I4	84.582	203	146995.5044
I4	6.0306	281.5	138642.7044
I4	61.1561	226.4	144205.6724
I4	15.6152	271.9	139570.1288
I4	72.7257	214.8	145615.394
I4	21.4266	266.1	140138.7748
I4	75.8151	211.7	145998.156
I4	20.6481	266.9	140075.1884
I4	68.8099	218.7	145223.3154
I4	10.2094	277.3	139058.6333
I4	10.9085	276.6	139117.8504
I4	7.1914	280.4	138751.5218
I4	27.3215	260.2	140803.6307
I4	33.8859	253.7	141389.619
I4	78.0095	209.5	146253.3122
I4	39.6158	247.9	141988.9477
I4	56.1469	231.4	143651.9631
I4	42.8652	244.7	142279.6563
I4	31.1497	256.4	141109.8667
I4	63.2571	224.3	144423.7023
I4	30.2612	257.3	141020.3479
I4	38.3198	249.2	141819.1631
I4	75.1106	212.4	145923.4279
I4	44.5316	243	142502.1712
I4	48.8127	238.7	142929.5612
I4	18.1129	269.4	139826.9094
I4	39.0328	248.5	141910.2118
I4	12.9361	274.6	139309.2404
I4	67.5611	220	144978.8314
I4	73.2097	214.3	145730.2592
I4	24.7201	262.8	140486.2943
I4	29.7042	257.8	140929.9066
I4	51.3225	236.2	143113.4655
I4	19.3631	268.2	139954.9788
I4	38.6079	248.9	141930.0819
I4	77.396	210.2	146135.8547
I4	31.5496	256	141214.7272
I4	36.3131	251.2	141609.6216
I4	43.5069	244	142297.2205
I4	10.4083	277.1	139067.8176
I4	48.2613	239.3	142807.4497
I4	5.0737	282.5	138544.0877
I4	84.5109	203	147002.4905
I4	44.9057	242.6	142458.9591
I4	11.1173	276.4	139161.2581
I4	75.2485	212.3	145893.8912
I4	74.21	213.3	145811.6993
I4	14.2127	273.3	139444.5165
I4	42.8429	244.7	142312.8066
I4	5.7653	281.8	138615.2969
I4	38.1101	249.4	141805.3852
I4	32.5216	255	141322.1113
I4	40.1203	247.4	141969.0941
I4	31.6074	255.9	141201.8107
I4	51.2177	236.3	143143.9667
I4	70.8481	216.7	145352.0841
I4	71.4124	216.1	145477.576
I4	7.2293	280.3	138759.2015
I4	71.9536	215.6	145557.2656
I4	28.4313	259.1	140863.2727
I4	38.9353	248.6	141892.1591
I4	61.0122	226.5	144235.967
I4	23.837	263.7	140362.6832
I4	15.3709	272.2	139554.1277
I4	58.5052	229	144114.8634
I4	13.705	273.8	139408.0187
I4	81.1077	206.4	146608.7553
I4	41.6407	245.9	142128.7121
I4	75.9371	211.6	145987.0546
I4	18.2128	269.3	139818.5039
I4	66.8242	220.7	144966.2977
I4	54.9283	232.6	143661.0458
I4	78.5348	209	146300.9666
I4	59.5155	228	144020.1692
I4	82.822	204.7	146817.3332
I4	9.0414	278.5	138941.138
I4	54.8032	232.8	143478.917
I4	69.2757	218.3	145174.397
I4	6.5448	281	138685.6595
I4	46.7571	240.8	142656.5678
I4	57.9289	229.6	143985.4894
I4	83.7199	203.8	146920.994
I4	12.4474	275.1	139261.296
I4	39.2142	248.3	141903.7044
I4	23.6247	263.9	140378.1618
I4	67.1692	220.4	144983.6794
I4	47.3063	240.2	142703.3959
I4	61.6597	225.9	144268.825
I4	62.1086	225.4	144358.1607
I4	5.293	282.3	138567.1582
I4	21.5379	266	140161.4419
I4	25.2202	262.3	140624.2908
I4	32.4199	255.1	141285.8395
I4	35.5163	252	141567.3954
I4	19.6237	267.9	139956.3812
I4	46.1878	241.4	142684.1391
I4	60.1247	227.4	144084.1819
I4	57.618	229.9	143795.9112
I4	6.0244	281.5	138644.0608
I4	29.6113	257.9	140995.5354
I4	83.0068	204.5	146827.0777
I4	80.2204	207.3	146499.2386
I4	81.9632	205.6	146695.7166
I4	38.4077	249.1	141843.8815
I4	34.055	253.5	141394.9081
I4	23.319	264.2	140322.197
I4	62.3091	225.2	144480.0576
I4	40.6191	246.9	142079.0731
I4	60.6104	226.9	144301.6194
I4	34.7136	252.8	141492.2625
I4	37.1419	250.4	141728.443
I4	69.055	218.5	145122.5676
I4	19.0667	268.5	139913.4289
I4	7.2435	280.3	138756.2124
I4	50.1496	237.4	143009.7902
I4	15.3038	272.3	139553.913
I4	73.0046	214.5	145626.9242
I4	76.8128	210.7	146101.6072
I4	59.1482	228.4	144009.9731
I4	24.6764	262.9	140566.2314
I4	8.0886	279.5	138836.2961
I4	73.3095	214.2	145635.8445
I4	42.705	244.8	142302.9258
I4	61.142	226.4	144211.0535
I4	42.7902	244.8	142230.834
I4	16.3351	271.2	139660.7608
I4	34.9079	252.6	141510.1842
I4	44.6146	242.9	142515.4911
I4	5.6981	281.9	138604.118
I4	61.0434	226.5	144154.1338
I4	25.0446	262.5	140513.4912
I4	43.4119	244.1	142359.0063
I4	84.9142	202.6	147048.798
I4	9.4569	278.1	138962.7618
I4	23.4115	264.1	140387.8595
I4	71.3322	216.2	145426.3788
I4	42.2171	245.3	142318.3683
I4	62.5433	225	144407.8178
I4	55.5056	232	143604.7835
I4	14.3164	273.2	139465.7779
I4	78.3652	209.2	146277.5206
I4	77.5637	210	146125.6893
I4	19.3321	268.2	139965.7603
I4	56.1287	231.4	143829.7854
I4	16.7179	270.8	139670.762
I4	68.5569	219	145062.8067
I4	25.0906	262.5	140473.0318
I4	79.9452	207.6	146457.1427
I4	71.916	215.6	145583.0793
I4	72.3777	215.2	145523.5633
I4	60.4178	227.1	144296.2278
I4	20.6432	266.9	140108.1252
I4	27.2803	260.3	140696.4782
I4	52.7261	234.8	143283.9805
I4	45.9084	241.6	142619.5195
I4	28.5143	259	140877.3863
I4	51.1475	236.4	143143.8082
I4	18.519	269	139863.4994
I4	66.129	221.4	144805.0833
I4	68.2074	219.3	145127.3817
I4	44.0214	243.5	142453.1066
I4	29.0667	258.5	140921.3578
I4	74.8134	212.7	145841.9161
I4	52.208	235.3	143430.8872
I4	46.2209	241.3	142672.4432
I4	43.6113	243.9	142395.672
I4	31.0111	256.5	141109.5965
I4	75.0555	212.5	145875.1752
I4	28.6029	258.9	140835.3256
I4	64.0084	223.5	144623.237
I4	81.6088	205.9	146679.0506
I4	53.4127	234.1	143342.6851
I4	39.1198	248.4	141893.8532
I4	66.3884	221.2	144832.0233
I4	30.6398	256.9	141077.943
I4	33.4155	254.1	141491.0124
I4	68.4166	219.1	145094.439
I4	60.9183	226.6	144338.4866
I4	45.7137	241.8	142617.6219
I4	69.5175	218	145229.2592
I4	84.1367	203.4	146966.723
I4	85.1092	202.4	147101.3776
I4	8.8152	278.7	138928.9952
I4	66.8285	220.7	144944.6394
I4	44.8614	242.7	142464.1425
I4	73.2139	214.3	145637.7295
I4	82.6218	204.9	146809.8369
I4	10.9567	276.6	139116.4913
I4	63.8244	223.7	144631.3665
I4	33.1336	254.4	141324.9205
I4	12.8316	274.7	139310.0705
I4	64.4705	223.1	144615.4894
I4	29.0841	258.5	140866.252
I4	65.8972	221.7	144765.2393
I4	29.4096	258.1	140970.8885
I4	29.6722	257.9	140952.0473
I4	44.3496	243.2	142362.5059
I4	55.1556	232.4	143510.6346
I4	49.0766	238.5	142998.6651
I4	53.4283	234.1	143299.7872
I4	66.7544	220.8	144882.1261
I4	48.6016	239	142917.0362
I4	47.6529	239.9	142737.4216
I4	34.2741	253.3	141415.7478
I4	24.5125	263	140507.9563
I4	13.5386	274	139407.5326
I4	57.9661	229.6	143893.3635
I4	37.1127	250.4	141837.5658
I4	27.3428	260.2	140705.9596
I4	43.9355	243.6	142325.866
I4	9.8102	277.7	139020.4165
I4	26.0127	261.5	140638.4855
I4	20.5707	267	140078.1207
I4	5.5232	282	138583.7477
I4	84.7572	202.8	147039.348
I4	56.405	231.1	143664.3276
I4	68.4261	219.1	145057.1155
I4	80.4849	207.1	146540.2527
I4	68.933	218.6	145212.907
I4	83.5249	204	146870.1451
I4	84.0143	203.5	146935.7862
I4	28.3041	259.3	140796.6922
I4	37.0513	250.5	141693.2075
I4	30.4913	257.1	141022.354
I4	82.8641	204.7	146791.5271
I4	72.7091	214.8	145641.9141
I4	74.3183	213.2	145824.4982
I4	22.4072	265.1	140277.3971
I4	64.1126	223.4	144624.452
I4	71.2062	216.3	145442.0353
I4	73.5156	214	145683.5019
I4	77.4211	210.1	146190.3445
I4	41.6188	245.9	142235.4099
I4	77.9024	209.7	146215.5986
I4	17.7372	269.8	139788.1386
I4	70.7169	216.8	145416.4061
I4	42.3472	245.2	142279.428
I4	23.3029	264.2	140377.2902
I4	18.6858	268.9	139873.7675
I4	43.7478	243.8	142365.594
I4	82.4056	205.1	146743.9704
I4	42.9278	244.6	142233.9232
I4	48.9238	238.6	142980.7915
I4	23.614	263.9	140384.9104
I4	22.6281	264.9	140257.9963
I4	58.5601	229	143996.0027
I4	80.1542	207.4	146457.3247
I4	53.9514	233.6	143515.881
I4	60.2069	227.3	144326.3305
I4	52.3149	235.2	143226.1777
I4	71.8825	215.7	145518.2558
I4	45.8876	241.7	142567.3316
I4	75.921	211.6	146004.203
I4	49.2134	238.3	143079.9326
I4	44.7104	242.8	142501.7022
I4	67.1789	220.4	144915.674
I4	84.3063	203.2	146969.6958
I4	65.2507	222.3	144713.4227
I4	77.6067	209.9	146235.3179
I4	29.7041	257.8	140985.5262
I4	19.0163	268.5	139935.6684
I4	75.5015	212.1	145924.3935
I4	31.8098	255.7	141198.3088
I4	12.5563	275	139287.9447
I4	47.2507	240.3	142646.9082
I4	40.027	247.5	142042.3724
I4	78.3826	209.2	146259.1908
I4	9.8765	277.7	139010.7094
I4	74.6273	212.9	145780.3465
I4	24.209	263.3	140414.9016
I4	78.7528	208.8	146331.2493
I4	77.3388	210.2	146163.2761
I4	33.403	254.2	141302.6128
I4	38.9342	248.6	141911.5447
I4	53.8148	233.7	143477.0628
I4	56.7313	230.8	143679.6006
I4	29.4255	258.1	140948.4126
I4	66.0277	221.5	144800.0783
I4	21.5192	266	140189.1014
I4	18.9772	268.6	139895.4165
I4	7.8115	279.7	138820.3649
I4	28.706	258.8	140875.0985
I4	30.5501	257	141053.5512
I4	81.372	206.2	146640.0569
I4	46.9328	240.6	142813.0191
I4	36.4809	251.1	141721.9183
I4	40.0206	247.5	142123.8215
I4	36.8838	250.7	141631.2033
I4	68.5058	219	145292.1104
I4	8.2082	279.3	138850.6238
I4	50.6515	236.9	143040.2029
I4	44.2696	243.3	142371.9463
I4	49.1194	238.4	142905.905
I4	18.7685	268.8	139891.9664
I4	16.9561	270.6	139740.8221
I4	64.055	223.5	144592.6042
I4	9.1438	278.4	138947.9131
I4	42.9223	244.6	142336.5458
I4	19.5521	268	139973.2327
I4	80.9207	206.6	146613.5945
I4	38.2418	249.3	141801.2121
I4	65.7459	221.8	144820.9599
I4	12.407	275.1	139279.0038
I4	29.213	258.3	140886.9477
I4	37.6254	249.9	141844.2192
I4	38.7553	248.8	141864.834
I4	66.6336	220.9	144913.5366
I4	83.6101	203.9	146906.2243
I4	61.911	225.6	144246.9379
I4	35.6121	251.9	141584.144
I4	35.2148	252.3	141537.0879
I4	58.3223	229.2	143972.1929
I4	34.1867	253.4	141370.7441
I4	36.3112	251.2	141636.6007
I4	11.2364	276.3	139142.2934
I4	66.2109	221.3	144783.4246
I4	25.2771	262.3	140490.1525
I4	34.7074	252.8	141501.5626
I4	52.0503	235.5	143115.5003
I4	56.507	231	143800.0989
I4	53.0057	234.5	143440.1608
I4	67.6159	219.9	145026.0987
I4	20.2101	267.3	140045.2525
I4	47.0462	240.5	142604.1237
I4	62.0741	225.5	144313.0477
I4	53.6167	233.9	143353.9855
I4	11.4085	276.1	139161.5705
I4	46.4753	241.1	142620.709
I4	85.2109	202.3	147082.8683
I4	44.9462	242.6	142416.3156
I4	32.1535	255.4	141192.6905
I4	8.0053	279.5	138847.8535
I4	82.907	204.6	146814.5954
I4	76.5184	211	146091.229
I4	35.8998	251.7	141613.8138
I4	27.6075	259.9	140758.0443
I4	83.907	203.6	146942.6508
I4	74.7467	212.8	145923.311
I4	77.1519	210.4	146086.9918
I4	12.6568	274.9	139286.9701
I4	56.0454	231.5	143698.6945
I4	34.3674	253.2	141425.3271
I4	16.4129	271.1	139665.8387
I4	41.6863	245.9	142106.293
I4	13.2103	274.3	139350.5357
I4	31.5125	256	141233.8656
I4	28.3196	259.2	140871.9284
I4	42.1135	245.4	142148.5321
I4	52.7093	234.8	143560.5102
I4	17.1112	270.4	139726.0997
I4	76.2416	211.3	145996.6195
I4	15.0118	272.5	139534.7228
I4	72.4062	215.1	145522.5801
I4	57.5185	230	143788.7536
I4	75.2095	212.3	145898.5156
I4	80.0033	207.5	146530.0284
I4	34.8081	252.7	141460.7828
I4	9.9963	277.6	139015.8064
I4	35.212	252.3	141543.2813
I4	58.653	228.9	143954.1293
I4	38.9267	248.6	141919.4609
I4	38.3933	249.2	141764.1314
I4	84.6164	202.9	147028.7802
I4	29.1537	258.4	140926.7223
I4	29.9458	257.6	140971.1037
I4	82.3195	205.2	146731.5356
I4	80.9277	206.6	146579.3157
I4	35.4076	252.1	141507.8183
I4	55.0182	232.5	143609.4528
I4	82.8393	204.7	146807.8431
I4	45.5178	242	142634.0298
I4	52.8444	234.7	143372.9799
I4	79.2405	208.3	146374.0424
I4	19.2404	268.3	139960.9084
I4	30.9551	256.6	141091.0397
I4	17.5187	270	139789.4938
I4	75.5108	212	145996.8979
I4	68.7436	218.8	145161.1456
I4	8.0441	279.5	138837.6186
I4	52.7095	234.8	143418.1868
I4	21.7275	265.8	140145.968
I4	81.4294	206.1	146658.9605
I4	66.5761	221	145111.5267
I4	41.8509	245.7	142142.3003
I4	67.1202	220.4	145071.713
I4	43.31	244.2	142442.1904
I4	63.9085	223.6	144614.7158
I4	25.344	262.2	140522.477
I4	32.0729	255.5	141272.8566
I4	47.8414	239.7	142956.9696
I4	38.8075	248.7	141949.1835
I4	40.8517	246.7	142044.6247
I4	57.8095	229.7	143833.6772
I4	59.0172	228.5	144057.7635
I4	15.407	272.1	139599.6272
I4	24.0604	263.5	140382.5248
I4	62.789	224.8	144447.6746
I4	8.6109	278.9	138897.8907
I4	35.6165	251.9	141571.5644
I4	24.9215	262.6	140558.2803
I4	29.1098	258.4	140950.5484
I4	34.5263	253	141448.5497
I4	65.9857	221.6	144793.7131
I4	51.8072	235.7	143305.2992
I4	86.6266	200.9	147257.6415
I4	6.406	281.1	138677.5661
I4	81.9103	205.6	146717.8607
I4	70.4852	217.1	145318.1501
I4	59.7065	227.8	144216.208
I4	64.1724	223.4	144565.2766
I4	76.3269	211.2	146042.459
I4	63.515	224	144478.4595
I4	85.7353	201.8	147175.2667
I4	64.8822	222.7	144632.1744
I4	78.1109	209.4	146332.6079
I4	22.1093	265.4	140249.7728
I4	10.5204	277	139088.8636
I4	57.1095	230.4	143833.9011
I4	16.1126	271.4	139626.2445
I4	22.9062	264.6	140281.4445
I4	70.6164	216.9	145444.0808
I4	16.5269	271	139663.5588
I4	61.5997	226	144336.0901
I4	86.0345	201.5	147204.7489
I4	45.1051	242.4	142586.547
I4	55.9409	231.6	143692.0908
I4	26.831	260.7	140722.3889
I4	38.8111	248.7	141903.418
I4	27.4063	260.1	140785.6439
I4	21.5112	266	140210.4842
I4	11.1239	276.4	139140.8534
I4	42.6165	244.9	142276.3546
I4	27.527	260	140736.056
I4	55.1239	232.4	143524.1954
I4	29.0768	258.5	140910.3499
I4	9.9144	277.6	139023.0412
I4	6.7253	280.8	138712.1863
I4	43.0052	244.5	142261.6823
I4	72.2095	215.3	145584.1428
I4	79.6184	207.9	146404.2407
I4	68.5096	219	145198.1078
I4	56.5328	231	143674.6221
I4	78.971	208.6	146337.5037
I4	33.2566	254.3	141338.0619
I4	83.2828	204.3	146850.2243
I4	7.3337	280.2	138768.3613
I4	70.1291	217.4	145311.7536
I4	48.2029	239.4	142803.5795
I4	75.0121	212.5	145891.5892
I4	55.0059	232.5	143635.0646
I4	32.6429	254.9	141252.5347
I4	53.5052	234	143388.2795
I4	22.5402	265	140250.623
I4	51.7184	235.8	143274.892
I4	26.2083	261.3	140735.0109
I4	45.9913	241.6	142532.2615
I4	83.8064	203.7	146917.8521
I4	56.064	231.5	143557.4122
I4	60.8147	226.7	144159.8067
I4	59.7152	227.8	144193.3146
I4	72.818	214.7	145673.6847
I4	18.7086	268.8	139917.8285
I4	62.4109	225.1	144421.498
I4	66.6073	220.9	144942.2035
I4	57.8045	229.7	143961.4744
I4	71.5506	216	145453.4891
I4	52.616	234.9	143226.221
I4	23.7454	263.8	140404.8294
I4	12.6175	274.9	139299.5565
I4	49.2169	238.3	143022.3767
I4	61.497	226.1	144239.7807
I4	45.1634	242.4	142463.3185
I4	53.8205	233.7	143464.4878
I4	83.8392	203.7	146917.0058
I4	49.2904	238.3	142918.9152
I4	17.6163	269.9	139826.0326
I4	63.8474	223.7	144550.4954
I4	13.5166	274	139421.4404
I4	7.8277	279.7	138808.8586
I4	50.8196	236.7	143104.5643
I4	71.6073	215.9	145462.113
I4	32.3344	255.2	141208.3509
I4	41.2296	246.3	142069.3408
I4	39.8094	247.7	142131.9545
I4	45.2081	242.3	142478.9859
I4	75.6539	211.9	145953.3626
I4	11.8755	275.7	139214.36
I4	9.1773	278.4	138939.7392
I4	69.694	217.9	145226.9315
I4	13.6238	273.9	139382.5344
I4	70.3646	217.2	145326.2771
I4	80.3104	207.2	146491.388
I4	59.4994	228.1	143969.591
I4	83.4068	204.1	146884.9316
I4	62.9204	224.6	144414.3858
I4	45.8302	241.7	142568.6679
I4	81.0103	206.5	146593.7022
I4	50.2129	237.3	142995.2332
I4	72.6563	214.9	145597.5188
I4	24.12	263.4	140409.5226
I4	42.0705	245.5	142187.1926
I4	23.4334	264.1	140351.1908
I4	61.7233	225.8	144314.744
I4	31.7825	255.8	141178.5542
I4	60.9331	226.6	144160.6764
I4	50.3297	237.2	143222.9082
I4	63.7529	223.8	144539.9782
I4	67.6156	219.9	145078.0041
I4	27.1632	260.4	140684.498
I4	29.4164	258.1	140948.4449
I4	22.726	264.8	140258.8513
I4	34.7303	252.8	141459.1657
I4	22.1117	265.4	140201.6425
I4	28.8348	258.7	140890.0689
I4	33.7034	253.9	141360.6492
I4	68.1839	219.4	145066.7549
I4	20.7171	266.8	140072.3944
I4	66.1699	221.4	144787.3131
I4	84.499	203.1	146974.9491
I4	5.5231	282	138603.9432
I4	27.8842	259.7	140788.9959
I4	35.8061	251.7	141686.8753
I4	13.9159	273.6	139459.2397
I4	74.5061	213	145823.0543
I4	76.4071	211.1	146077.7067
I4	17.363	270.2	139741.0916
I4	75.3887	212.2	145884.1315
I4	62.8257	224.7	144513.284
I4	73.5333	214	145660.1315
I4	15.9522	271.6	139610.6435
I4	82.6388	204.9	146773.1276
I4	65.7111	221.8	144970.2528
I4	54.3103	233.2	143598.6081
I4	7.9291	279.6	138830.9469
I4	32.4442	255.1	141259.4618
I4	6.1767	281.4	138650.3713
I4	73.1154	214.4	145703.9921
I4	6.7113	280.8	138728.0196
I4	44.6355	242.9	142463.0618
I4	82.1109	205.4	146711.6613
I4	79.8055	207.7	146390.9105
I4	50.5141	237	143090.734
I4	29.8042	257.7	141110.1838
I4	43.4444	244.1	142352.9057
I4	81.6201	205.9	146654.8633
I4	52.4384	235.1	143332.6593
I4	77.6222	209.9	146202.5459
I4	48.6072	238.9	142860.5893
I4	57.4657	230.1	143861.7376
I4	83.3822	204.2	146855.6616
I4	43.1815	244.4	142315.2871
I4	68.3625	219.2	145098.258
I4	12.114	275.4	139236.9305
I4	58.1135	229.4	143811.1397
I4	53.6596	233.9	143272.1956
I4	59.8888	227.7	144223.8657
I4	22.605	264.9	140330.5332
I4	24.0201	263.5	140484.4887
I4	76.0954	211.5	145984.3861
I4	19.6191	267.9	139969.3968
I4	49.1104	238.4	143083.4043
I4	62.1957	225.4	144341.1828
I4	34.4774	253.1	141438.199
I4	70.514	217	145343.5453
I4	62.6627	224.9	144454.0034
I4	8.3102	279.2	138856.9332
I4	8.3248	279.2	138853.907
I4	77.1082	210.4	146172.3051
I4	14.9656	272.6	139503.0364
I4	86.2089	201.3	147208.4512
I4	51.0645	236.5	143173.304
I4	18.0538	269.5	139826.0756
I4	23.9337	263.6	140420.3165
I4	62.7422	224.8	144465.5606
I4	74.7852	212.8	145874.148
I4	83.6053	203.9	146924.9262
I4	54.2279	233.3	143641.6727
I4	54.9616	232.6	143567.5129
I4	9.4303	278.1	138974.1862
I4	13.7205	273.8	139375.0487
I4	60.2602	227.3	144136.782
I4	53.32	234.2	143386.5556
I4	70.9113	216.6	145353.5929
I4	81.306	206.2	146670.0614
I4	18.9338	268.6	139950.4801
I4	8.6147	278.9	138894.0966
I4	12.8124	274.7	139318.6693
I4	48.5835	239	142934.2419
I4	22.4116	265.1	140232.8124
I4	9.2524	278.3	138945.8507
I4	29.3372	258.2	140943.0335
I4	40.2831	247.3	141962.1607
I4	55.7239	231.8	143726.134
I4	27.9254	259.6	140887.1106
I4	86.8149	200.7	147273.9202
I4	45.3614	242.2	142452.1979
I4	30.2158	257.3	141089.1374
I4	38.4353	249.1	141790.1826
I4	70.144	217.4	145267.7735
I4	67.2193	220.3	145004.9211
I4	51.5307	236	143232.2905
I4	46.5308	241	142607.7179
I4	51.9099	235.6	143270.282
I4	61.616	225.9	144376.8784
I4	72.8368	214.7	145620.9112
I4	66.8289	220.7	144935.2408
I4	16.3503	271.2	139642.4907
I4	85.0135	202.5	147068.8941
I4	43.2563	244.3	142267.3113
I4	25.1338	262.4	140524.4574
I4	44.2488	243.3	142439.9418
I4	40.212	247.3	142069.3352
I4	81.348	206.2	146641.6682
I4	42.6355	244.9	142175.8196
I4	65.3216	222.2	144882.7462
I4	14.8772	272.7	139492.1225
I4	13.4289	274.1	139376.3335
I4	54.2257	233.3	143660.3133
I4	55.4337	232.1	143581.4419
I4	47.5211	240	142786.3823
I4	53.9887	233.6	143389.2399
I4	20.4336	267.1	140047.4661
I4	64.609	222.9	144592.8441
I4	76.3075	211.2	146049.3591
I4	8.9159	278.6	138917.151
I4	19.0664	268.5	139916.967
I4	68.7286	218.8	145210.7482
I4	13.8358	273.7	139456.2965
I4	18.7442	268.8	139896.5007
I4	33.2689	254.3	141332.4573
I4	60.1142	227.4	144259.7452
I4	16.8567	270.7	139683.244
I4	29.3836	258.2	140901.3725
I4	11.7178	275.8	139205.1382
I4	31.7127	255.8	141254.3959
I4	39.4476	248.1	141965.0611
I4	67.7169	219.8	145076.4672
I4	56.3111	231.2	143771.6847
I4	74.3359	213.2	145820.1705
I4	31.2284	256.3	141111.1918
I4	68.1152	219.4	145135.7233
I4	47.0263	240.5	142635.0727
I4	49.4055	238.1	143016.6758
I4	49.0789	238.5	142872.0911
I4	63.1192	224.4	144451.6906
I4	32.6963	254.9	141232.9113
I4	17.9386	269.6	139784.7635
I4	55.6161	231.9	143714.9575
I4	69.3132	218.2	145262.5002
I4	37.6217	249.9	141864.3811
I4	83.6239	203.9	146874.9968
I4	50.825	236.7	143081.7124
I4	10.6417	276.9	139103.4412
I4	52.3318	235.2	143201.6573
I4	57.0718	230.5	143789.7585
I4	19.4172	268.1	139956.2083
I4	9.1444	278.4	138944.8276
I4	9.6148	277.9	138992.539
I4	31.3054	256.2	141138.3287
I4	18.9514	268.6	139895.956
I4	55.0283	232.5	143452.1806
I4	45.5383	242	142602.1213
I4	62.1995	225.4	144284.4966
I4	62.7095	224.8	144512.34
I4	77.2567	210.3	146100.2362
I4	69.6247	217.9	145332.6157
I4	48.5173	239	142942.3441
I4	13.8591	273.7	139419.4971
I4	69.9151	217.6	145312.2236
I4	49.8484	237.7	142959.6532
I4	82.008	205.5	146682.6521
I4	40.9295	246.6	142065.5599
I4	79.9326	207.6	146471.3718
I4	35.0224	252.5	141596.2066
I4	39.5139	248	141975.5795
I4	38.8234	248.7	141846.7252
I4	41.4107	246.1	142116.8544
I4	20.7287	266.8	140058.1646
I4	76.7092	210.8	146071.4557
I4	80.5223	207	146525.1782
I4	63.3633	224.2	144454.4392
I4	36.8566	250.7	141778.5346
I4	16.3389	271.2	139659.2151
I4	61.2212	226.3	144264.3717
I4	48.9263	238.6	142813.6597
I4	27.2141	260.3	140850.3348
I4	14.7772	272.8	139493.8412
I4	49.515	238	142871.7946
I4	24.3053	263.2	140444.9946
I4	23.1167	264.4	140334.3895
I4	39.1485	248.4	141853.4801
I4	21.1083	266.4	140124.6422
I4	77.9704	209.6	146186.744
I4	35.5219	252	141541.2199
I4	22.2075	265.3	140224.1269
I4	43.3237	244.2	142385.5083
I5	3.369	166.4	81853.6992
I5	15.5486	154.2	83104.6561
I5	13.2858	156.5	82820.8039
I5	12.7471	157	82760.2831
I5	38.2608	131.5	85459.8213
I5	9.0725	160.7	82411.6592
I5	35.2146	134.6	85082.4431
I5	29.4644	140.3	84509.0224
I5	20.7471	149	83551.0256
I5	28.9596	140.8	84403.5975
I5	43.3888	126.4	86041.8234
I5	41.369	128.4	85815.4479
I5	36.012	133.8	85213.1818
I5	6.6854	163.1	82185.5446
I5	46.8585	122.9	86452.3713
I5	26.6879	143.1	84170.0238
I5	38.9534	130.8	85538.2233
I5	48.1594	121.6	86605.3597
I5	42.6824	127.1	85930.0306
I5	7.8659	161.9	82297.533
I5	39.052	130.7	85543.4103
I5	6.2574	163.5	82136.038
I5	9.8516	159.9	82490.3086
I5	30.6113	139.2	84576.2335
I5	31.1457	138.6	84643.538
I5	40.8877	128.9	85755.3015
I5	46.6527	123.1	86431.1602
I5	17.8451	151.9	83314.5269
I5	20.9197	148.9	83573.6083
I5	24.1727	145.6	83921.6799
I5	2.1283	167.7	81735.412
I5	26.7508	143	84245.2521
I5	20.8459	148.9	83620.3934
I5	11.1485	158.6	82622.8378
I5	39.267	130.5	85574.585
I5	31.5717	138.2	84662.6185
I5	12.1752	157.6	82711.1707
I5	29.2528	140.5	84426.1309
I5	22.9466	146.8	83815.8806
I5	20.3577	149.4	83551.314
I5	2.995	166.8	81823.6594
I5	21.7503	148	83687.7209
I5	18.3483	151.4	83303.8846
I5	47.4022	122.4	86498.3504
I5	18.3453	151.4	83376.9435
I5	10.4482	159.3	82554.6242
I5	24.6637	145.1	83962.5269
I5	32.053	137.7	84710.1199
I5	41.5079	128.3	85825.5917
I5	8.4476	161.3	82360.1359
I5	24.2282	145.6	83905.099
I5	36.699	133.1	85261.5934
I5	8.9549	160.8	82408.723
I5	34.3139	135.5	84988.6028
I5	15.2659	154.5	83041.7958
I5	19.6342	150.2	83422.8118
I5	6.0059	163.8	82105.4302
I5	44.626	125.2	86155.1928
I5	35.4595	134.3	85115.9813
I5	22.646	147.1	83812.0678
I5	13.021	156.8	82817.0002
I5	34.0513	135.7	84998.304
I5	47.4606	122.3	86511.179
I5	20.9561	148.8	83609.0981
I5	19.846	149.9	83454.5781
I5	39.7122	130.1	85569.4053
I5	41.2508	128.5	85839.4394
I5	17.5605	152.2	83260.0695
I5	10.6598	159.1	82561.9665
I5	36.9825	132.8	85272.5359
I5	6.8563	162.9	82189.7241
I5	38.7979	131	85493.0168
I5	8.7539	161	82377.1352
I5	32.5695	137.2	84743.1899
I5	37.5612	132.2	85405.0827
I5	42.478	127.3	85898.7455
I5	48.5832	121.2	86649.0486
I5	16.8645	152.9	83188.7767
I5	43.4791	126.3	86027.1046
I5	37.6527	132.1	85357.886
I5	41.6074	128.2	85811.7495
I5	27.5498	142.2	84269.0131
I5	31.2466	138.5	84703.9788
I5	46.6466	123.1	86446.8993
I5	32.0489	137.7	84779.9568
I5	2.8563	166.9	81813.3837
I5	15.9558	153.8	83118.3305
I5	17.174	152.6	83234.9879
I5	35.3642	134.4	85191.4459
I5	8.3461	161.4	82349.1006
