config	inst	time	count	best	spr	hv	
nsga50k8x	I5	208911	85	1	0.6110	0.4953	
nsga50k8x	I5	208285	89	3	0.6799	0.4961	
nsga50k8x	I5	208307	95	2	0.6029	0.4927	
nsga50k8x	I5	207995	92	6	0.5700	0.4957	
nsga50k8x	I5	208245	93	2	0.5989	0.4953	
nsga50k8x	I5	208892	97	1	0.6547	0.4951	
nsga50k8x	I5	208739	94	5	0.5676	0.5013	
nsga50k8x	I5	208075	86	1	0.5388	0.4929	


nsga50k16x	I0	225192	56	0	0.6526	0.5025	
nsga50k16x	I0	201382	59	0	0.5995	0.5076	
nsga50k16x	I0	201907	56	1	0.6058	0.5175	
nsga50k16x	I0	201485	59	1	0.5580	0.5147	
nsga50k16x	I0	198782	49	1	0.6562	0.5156	
nsga50k16x	I0	192675	55	3	0.7945	0.5272	
nsga50k16x	I0	192574	61	2	0.6257	0.5195	
nsga50k16x	I0	192970	65	0	0.7754	0.5003	
nsga50k16x	I0	193251	52	1	0.6089	0.5179	
nsga50k16x	I0	192430	52	5	0.7561	0.5259	
nsga50k16x	I0	192311	46	2	0.5893	0.5245	
nsga50k16x	I0	193131	69	0	0.6505	0.5131	
nsga50k16x	I0	192814	59	1	0.7322	0.4995	
nsga50k16x	I0	193118	64	0	0.6083	0.4938	
nsga50k16x	I0	193407	58	2	0.6417	0.5196	
nsga50k16x	I0	192831	62	2	0.7402	0.5356	
nsga50k16x	I0	192850	60	1	0.7394	0.5097	
nsga50k16x	I0	192315	62	2	0.7031	0.5087	
nsga50k16x	I0	193089	52	3	0.6458	0.5309	
nsga50k16x	I0	192404	60	2	0.7407	0.5340	
nsga50k16x	I0	193041	52	0	0.5744	0.5086	
nsga50k16x	I0	192776	56	3	0.7797	0.5077	
nsga50k16x	I0	192717	59	2	0.6603	0.5234	
nsga50k16x	I0	193209	60	2	0.5511	0.5178	
nsga50k16x	I0	192923	41	2	0.6901	0.5379	
nsga50k16x	I0	192668	70	2	0.6471	0.5271	
nsga50k16x	I0	192736	57	0	0.7543	0.5190	
nsga50k16x	I0	192998	54	1	0.6408	0.5216	
nsga50k16x	I0	192776	63	2	0.6595	0.5257	
nsga50k16x	I0	192705	53	0	0.6269	0.5040	
nsga50k16x	I0	193282	62	0	0.5978	0.5128	
nsga50k16x	I0	192590	64	0	0.6904	0.5042	
nsga50k16x	I0	193258	62	0	0.6385	0.5054	
nsga50k16x	I0	193345	56	1	0.7213	0.5173	
nsga50k16x	I0	193100	61	2	0.6410	0.5151	
nsga50k16x	I0	193237	57	0	0.6520	0.5079	
nsga50k16x	I0	193133	62	0	0.6861	0.5009	
nsga50k16x	I0	192370	66	4	0.6840	0.5281	
nsga50k16x	I0	193149	58	5	0.7081	0.5272	
nsga50k16x	I0	193182	49	4	0.8876	0.5176	
nsga50k16x	I0	193192	60	2	0.7024	0.5341	
nsga50k16x	I0	193081	62	3	0.7326	0.5157	
nsga50k16x	I0	193130	57	1	0.7200	0.5121	
nsga50k16x	I0	192658	47	6	0.6928	0.5408	
nsga50k16x	I0	193091	52	4	0.5801	0.5333	
nsga50k16x	I0	192956	64	1	0.6754	0.5101	
nsga50k16x	I0	192964	60	0	0.6080	0.5058	
nsga50k16x	I0	192736	50	4	0.6443	0.5461	
nsga50k16x	I0	192797	49	4	0.6735	0.5338	
nsga50k16x	I0	193464	54	2	0.7031	0.5336	
nsga50k16x	I1	1136886	77	2	0.6361	0.4889	
nsga50k16x	I1	1134679	77	1	0.5758	0.4799	
nsga50k16x	I1	1134460	73	2	0.6194	0.4932	
nsga50k16x	I1	1136496	68	6	0.6179	0.5024	
nsga50k16x	I1	1138356	65	3	0.6403	0.4953	
nsga50k16x	I1	1137748	74	1	0.6105	0.4779	
nsga50k16x	I1	1137890	80	2	0.7341	0.4883	
nsga50k16x	I1	1137679	73	3	0.7034	0.4920	
nsga50k16x	I1	1136754	76	1	0.6289	0.4797	
nsga50k16x	I1	1136358	77	3	0.6328	0.4916	
nsga50k16x	I1	1140021	66	1	0.6481	0.4802	
nsga50k16x	I1	1135451	68	3	0.6066	0.4861	
nsga50k16x	I1	1138173	68	5	0.6296	0.4974	
nsga50k16x	I1	1135701	63	3	0.5998	0.4850	
nsga50k16x	I1	1138055	87	0	0.6011	0.4726	
nsga50k16x	I1	1137167	73	3	0.6315	0.4823	
nsga50k16x	I1	1136261	73	3	0.6587	0.4873	
nsga50k16x	I1	1138024	90	0	0.5687	0.4740	
nsga50k16x	I1	1139034	80	2	0.6662	0.4877	
nsga50k16x	I1	1138710	80	2	0.6982	0.4852	
nsga50k16x	I1	1138963	69	0	0.5877	0.4828	
nsga50k16x	I1	1138047	78	2	0.6384	0.4819	
nsga50k16x	I1	1137477	77	5	0.6642	0.4973	
nsga50k16x	I1	1137887	78	1	0.5677	0.4900	
nsga50k16x	I1	1136239	71	4	0.6881	0.4828	
nsga50k16x	I1	1136485	74	1	0.5910	0.4802	
nsga50k16x	I1	1138258	70	3	0.6654	0.4871	
nsga50k16x	I1	1140315	80	1	0.6986	0.4860	
nsga50k16x	I1	1139072	73	2	0.6597	0.4854	
nsga50k16x	I1	1137022	93	0	0.5983	0.4784	
nsga50k16x	I1	1138806	69	4	0.5856	0.4921	
nsga50k16x	I1	1137842	74	2	0.6382	0.4847	
nsga50k16x	I1	1138647	75	3	0.5843	0.4886	
nsga50k16x	I1	1359943	81	2	0.6050	0.4934	
nsga50k16x	I1	1158249	69	2	0.5776	0.4903	
nsga50k16x	I1	1145333	88	2	0.5997	0.4921	
nsga50k16x	I1	1146313	73	2	0.6806	0.4944	
nsga50k16x	I1	1146554	68	4	0.5824	0.4897	
nsga50k16x	I1	1144888	75	2	0.6562	0.4883	
nsga50k16x	I1	1148269	74	4	0.6505	0.4902	
nsga50k16x	I1	1146429	86	1	0.6630	0.4883	
nsga50k16x	I1	1145662	74	3	0.6188	0.4978	
nsga50k16x	I1	1145492	77	4	0.6689	0.4914	
nsga50k16x	I1	1145479	70	2	0.6219	0.4913	
nsga50k16x	I1	1146349	66	3	0.6202	0.4859	
nsga50k16x	I1	1146664	73	1	0.5967	0.4795	
nsga50k16x	I1	1144250	72	1	0.6558	0.4935	
nsga50k16x	I1	1144319	72	3	0.5701	0.4937	
nsga50k16x	I1	1146654	69	1	0.5808	0.4784	
nsga50k16x	I1	1150103	73	2	0.6839	0.4909	
nsga50k16x	I2	1384102	32	2	0.6317	0.5040	
nsga50k16x	I2	1318617	37	2	0.6311	0.5067	
nsga50k16x	I2	1319919	35	1	0.7359	0.4980	
nsga50k16x	I2	1319907	45	0	0.7152	0.4853	
nsga50k16x	I2	1320559	44	2	0.6116	0.4978	
nsga50k16x	I2	1321574	45	1	0.6899	0.4945	
nsga50k16x	I2	1322053	43	1	0.7230	0.4817	
nsga50k16x	I2	1313460	43	4	0.6295	0.5071	
nsga50k16x	I2	1308398	31	1	0.4509	0.5065	
nsga50k16x	I2	1309389	38	0	0.5874	0.4809	
nsga50k16x	I2	1309718	41	0	0.6878	0.4977	
nsga50k16x	I2	1311306	41	0	0.6810	0.5018	
nsga50k16x	I2	1309065	52	0	0.6710	0.4731	
nsga50k16x	I2	1309353	38	2	0.6134	0.4981	
nsga50k16x	I2	1311412	44	1	0.6551	0.4918	
nsga50k16x	I2	1308679	53	0	0.5855	0.4812	
nsga50k16x	I2	1311145	47	2	0.7063	0.5073	
nsga50k16x	I2	1309323	40	5	0.7426	0.5085	
nsga50k16x	I2	1310684	47	1	0.7232	0.4922	
nsga50k16x	I2	1310690	40	3	0.5928	0.5224	
nsga50k16x	I2	1310917	40	2	0.5858	0.5050	
nsga50k16x	I2	1309596	41	2	0.7013	0.4996	
nsga50k16x	I2	1310263	34	3	0.6931	0.5275	
nsga50k16x	I2	1310409	43	0	0.6304	0.4909	
nsga50k16x	I2	1310251	40	2	0.6450	0.5076	
nsga50k16x	I2	1312780	38	1	0.6071	0.4841	
nsga50k16x	I2	1310386	47	0	0.6836	0.4925	
nsga50k16x	I2	1311904	52	0	0.6872	0.4806	
nsga50k16x	I2	1310981	46	1	0.5878	0.4920	
nsga50k16x	I2	1310884	44	2	0.5641	0.5088	
nsga50k16x	I2	1312290	46	1	0.6076	0.4967	
nsga50k16x	I2	1311094	43	1	0.7693	0.5012	
nsga50k16x	I2	1310567	43	0	0.6872	0.4939	
nsga50k16x	I2	1311363	41	1	0.7036	0.5156	
nsga50k16x	I2	1310609	46	0	0.7384	0.4650	
nsga50k16x	I2	1310947	48	4	0.7265	0.5130	
nsga50k16x	I2	1548236	43	1	0.6067	0.4977	
nsga50k16x	I2	1320259	41	1	0.6559	0.4995	
nsga50k16x	I2	1320150	38	2	0.7061	0.5190	
nsga50k16x	I2	1321110	35	1	0.6615	0.4985	
nsga50k16x	I2	1320387	38	1	0.6733	0.5012	
nsga50k16x	I2	1321551	41	0	0.6655	0.4797	
nsga50k16x	I2	1319809	42	1	0.6914	0.4959	
nsga50k16x	I2	1320662	41	3	0.8058	0.5054	
nsga50k16x	I2	1320206	41	4	0.6424	0.5166	
nsga50k16x	I2	1322060	39	2	0.7359	0.4900	
nsga50k16x	I2	1321177	39	0	0.6166	0.4870	
nsga50k16x	I2	1321607	51	0	0.6335	0.4747	
nsga50k16x	I2	1321480	36	3	0.6062	0.5094	
nsga50k16x	I2	1320375	41	1	0.6833	0.5123	
nsga50k16x	I3	1263004	50	1	0.6611	0.4912	
nsga50k16x	I3	1324179	52	1	0.8393	0.5281	
nsga50k16x	I3	1275125	59	0	0.6662	0.5125	
nsga50k16x	I3	1273880	43	0	0.6779	0.5110	
nsga50k16x	I3	1280097	45	2	0.6982	0.5135	
nsga50k16x	I3	1277418	52	2	0.7579	0.5226	
nsga50k16x	I3	1279663	45	3	0.6927	0.5233	
nsga50k16x	I3	1280557	39	4	0.8258	0.5276	
nsga50k16x	I3	1274884	54	3	0.7986	0.5321	
nsga50k16x	I3	1276248	51	0	0.7119	0.4805	
nsga50k16x	I3	1277072	52	1	0.6977	0.4973	
nsga50k16x	I3	1277893	53	2	0.6933	0.5211	
nsga50k16x	I3	1275122	33	1	0.7466	0.5073	
nsga50k16x	I3	1277246	43	1	0.6712	0.5094	
nsga50k16x	I3	1281779	60	1	0.9524	0.4844	
nsga50k16x	I3	1277293	41	4	0.7969	0.5250	
nsga50k16x	I3	1280341	54	1	0.7119	0.4913	
nsga50k16x	I3	1278102	46	1	0.6670	0.5087	
nsga50k16x	I3	1275725	49	0	0.6350	0.5074	
nsga50k16x	I3	1276946	52	0	0.7808	0.5078	
nsga50k16x	I3	1285012	47	0	0.6373	0.5088	
nsga50k16x	I3	1279781	50	3	0.7571	0.5394	
nsga50k16x	I3	1283433	48	7	0.7748	0.5765	
nsga50k16x	I3	1282990	56	1	0.6201	0.5058	
nsga50k16x	I3	1286688	43	2	0.7732	0.5044	
nsga50k16x	I3	1284551	47	1	0.7372	0.5173	
nsga50k16x	I3	1288720	44	1	0.5963	0.5213	
nsga50k16x	I3	1283045	52	1	0.8564	0.5147	
nsga50k16x	I3	1139773	49	3	0.6339	0.5388	
nsga50k16x	I3	1120420	51	1	0.6381	0.4971	
nsga50k16x	I3	1122817	50	0	0.7250	0.4767	
nsga50k16x	I3	1119904	55	1	0.5864	0.4999	
nsga50k16x	I3	1121369	51	1	0.7537	0.5053	
nsga50k16x	I3	1121703	40	0	0.7106	0.4968	
nsga50k16x	I3	1120185	46	3	0.5955	0.5014	
nsga50k16x	I3	1121768	40	3	0.6808	0.5304	
nsga50k16x	I3	1119993	58	4	0.8832	0.5252	
nsga50k16x	I3	1120596	47	0	0.6798	0.4938	
nsga50k16x	I3	1120747	50	1	0.7739	0.5221	
nsga50k16x	I3	1121787	55	1	0.6949	0.5207	
nsga50k16x	I3	1118148	54	0	0.7866	0.4919	
nsga50k16x	I3	1124415	43	2	0.7082	0.5188	
nsga50k16x	I3	1124665	46	3	0.7241	0.5390	
nsga50k16x	I3	1122155	49	0	0.6561	0.4804	
nsga50k16x	I3	1124773	58	1	0.7589	0.5000	
nsga50k16x	I3	1124502	46	1	0.9894	0.4993	
nsga50k16x	I3	1120553	46	3	0.7112	0.5201	
nsga50k16x	I3	1121762	52	1	0.7316	0.4816	
nsga50k16x	I3	1122926	35	3	0.6518	0.5417	
nsga50k16x	I3	1125405	46	3	0.6555	0.5334	
nsga50k16x	I4	486011	85	6	0.6243	0.4974	
nsga50k16x	I4	532513	88	1	0.5866	0.4928	
nsga50k16x	I4	485752	92	3	0.5894	0.5063	
nsga50k16x	I4	486891	103	3	0.7104	0.5045	
nsga50k16x	I4	486702	97	1	0.6047	0.4976	
nsga50k16x	I4	487625	112	4	0.6085	0.5015	
nsga50k16x	I4	487386	105	5	0.6590	0.5022	
nsga50k16x	I4	485109	98	1	0.5862	0.4999	
nsga50k16x	I4	487204	103	1	0.6003	0.5048	
nsga50k16x	I4	487913	90	0	0.6372	0.4969	
nsga50k16x	I4	486466	108	3	0.6518	0.5037	
nsga50k16x	I4	487399	106	0	0.6561	0.4993	
nsga50k16x	I4	487714	114	1	0.5862	0.4994	
nsga50k16x	I4	488178	92	3	0.5682	0.5043	
nsga50k16x	I4	486400	97	2	0.6137	0.5020	
nsga50k16x	I4	487173	83	6	0.6700	0.5073	
nsga50k16x	I4	487152	98	5	0.5978	0.5058	
nsga50k16x	I4	488047	91	5	0.6506	0.5041	
nsga50k16x	I4	486421	103	3	0.6361	0.5001	
nsga50k16x	I4	486972	89	2	0.6262	0.4972	
nsga50k16x	I4	486540	89	2	0.5918	0.5016	
nsga50k16x	I4	487543	97	2	0.6618	0.4908	
nsga50k16x	I4	486830	92	5	0.5951	0.5080	
nsga50k16x	I4	486960	88	3	0.6465	0.5062	
nsga50k16x	I4	487198	91	1	0.6424	0.4980	
nsga50k16x	I4	487600	98	10	0.5404	0.5117	
nsga50k16x	I4	485783	93	2	0.5833	0.5004	
nsga50k16x	I4	486429	88	10	0.6772	0.5131	
nsga50k16x	I4	486023	91	2	0.5749	0.5019	
nsga50k16x	I4	487545	105	1	0.5866	0.4961	
nsga50k16x	I4	488462	94	3	0.6035	0.5056	
nsga50k16x	I4	486395	92	4	0.6212	0.5021	
nsga50k16x	I4	488779	84	4	0.6233	0.5054	
nsga50k16x	I4	487740	104	0	0.5974	0.4984	
nsga50k16x	I4	487867	91	2	0.5983	0.5010	
nsga50k16x	I4	486727	88	6	0.6073	0.5085	
nsga50k16x	I4	488450	100	3	0.6892	0.5046	
nsga50k16x	I4	486775	89	8	0.5615	0.5105	
nsga50k16x	I4	486812	100	2	0.6393	0.5023	
nsga50k16x	I4	486829	95	1	0.6779	0.5012	
nsga50k16x	I4	486443	103	1	0.6280	0.4984	
nsga50k16x	I4	488149	103	2	0.6791	0.4993	
nsga50k16x	I4	487641	89	4	0.5604	0.5056	
nsga50k16x	I4	487421	92	0	0.6384	0.4990	
nsga50k16x	I4	486920	95	4	0.6490	0.5044	
nsga50k16x	I4	487649	95	1	0.5746	0.4937	
nsga50k16x	I4	487076	95	3	0.6039	0.5074	
nsga50k16x	I4	488033	93	2	0.5713	0.5004	
nsga50k16x	I4	487030	94	2	0.5823	0.5029	
nsga50k16x	I4	486608	89	5	0.6001	0.5084	
nsga50k16x	I5	214158	90	2	0.5856	0.5070	
nsga50k16x	I5	213508	77	4	0.6232	0.5162	
nsga50k16x	I5	213842	94	2	0.6605	0.5090	
nsga50k16x	I5	214870	83	2	0.6690	0.5141	
nsga50k16x	I5	213729	85	1	0.6382	0.5127	
nsga50k16x	I5	214365	95	4	0.6566	0.5119	
nsga50k16x	I5	213932	82	1	0.5541	0.5060	
nsga50k16x	I5	214744	69	2	0.5958	0.5114	
nsga50k16x	I5	213580	79	1	0.5591	0.5058	
nsga50k16x	I5	214241	92	1	0.5932	0.5113	
nsga50k16x	I5	213726	85	4	0.6513	0.5129	
nsga50k16x	I5	214843	87	3	0.6935	0.5172	
nsga50k16x	I5	213983	78	3	0.7159	0.5148	
nsga50k16x	I5	214584	91	0	0.6507	0.4993	
nsga50k16x	I5	214593	82	3	0.5694	0.5199	
nsga50k16x	I5	214464	85	0	0.5798	0.5120	
nsga50k16x	I5	214109	80	6	0.6715	0.5258	
nsga50k16x	I5	213832	84	1	0.5993	0.5027	
nsga50k16x	I5	214500	78	8	0.5507	0.5197	
nsga50k16x	I5	213689	93	1	0.6208	0.5041	
nsga50k16x	I5	215056	75	1	0.5581	0.5121	
nsga50k16x	I5	213939	79	5	0.6928	0.5136	
nsga50k16x	I5	214661	89	8	0.5553	0.5223	
nsga50k16x	I5	213976	83	1	0.6404	0.5100	
nsga50k16x	I5	214181	96	0	0.6338	0.4988	
nsga50k16x	I5	214389	86	2	0.6136	0.5021	
nsga50k16x	I5	213550	78	2	0.6073	0.5134	
nsga50k16x	I5	213977	85	1	0.6980	0.5152	
nsga50k16x	I5	214538	85	1	0.5490	0.5123	
nsga50k16x	I5	214451	88	9	0.5701	0.5180	
nsga50k16x	I5	213817	82	3	0.5917	0.5139	
nsga50k16x	I5	215011	82	0	0.5893	0.5146	
nsga50k16x	I5	213255	93	2	0.5720	0.5145	
nsga50k16x	I5	214765	65	6	0.7095	0.5257	
nsga50k16x	I5	213792	84	1	0.5788	0.5140	
nsga50k16x	I5	214405	70	4	0.6094	0.5184	
nsga50k16x	I5	214154	91	0	0.5939	0.5060	
nsga50k16x	I5	214508	79	1	0.5891	0.5091	
nsga50k16x	I5	213774	91	2	0.5413	0.5039	
nsga50k16x	I5	214391	81	3	0.6074	0.5163	
nsga50k16x	I5	214185	78	1	0.5455	0.5131	
nsga50k16x	I5	213717	85	3	0.5708	0.5164	
nsga50k16x	I5	214758	83	7	0.6690	0.5295	
nsga50k16x	I5	214151	80	2	0.5633	0.5051	
nsga50k16x	I5	214257	93	1	0.5931	0.5145	
nsga50k16x	I5	213728	86	0	0.6008	0.5064	
nsga50k16x	I5	214210	80	2	0.6394	0.5140	
nsga50k16x	I5	213826	89	1	0.6493	0.5067	
nsga50k16x	I5	214879	92	3	0.6562	0.5164	
nsga50k16x	I5	213511	87	0	0.5568	0.5059	

